software,count
BME-SW-Adobe-Illustrator User License-2015-SS,0
BME-SW-Adobe-Illustrator User License-2015,0
BME-SW-Adobe-Premiere Pro-2018-SS,0
BME-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972,0
BME-SW-Adobe-InDesign-2018-SS,0
BME-SW-Cisco-Jabber-AUTO,0
BME-SW-Adobe-Dreamweaver-2018-SS,0
BME-SW-Adobe-Bridge-2015-SS,0
BME-SW-Cisco-Jabber-AUTO-SS,0
BME-SW-Tripwire-Tripwire Enterprise Agent-8.4.2-SS,0
BME-FW-Oracle-Java JRE-8u51,0
BME-SW-TurningTech-TurningPoint-5.3.1-SS,0
BME-SW-Adobe-Dreamweaver User License-2018-SS,0
BME-SW-Cisco-WebEx Network Recording Player-AUTO,0
BME-SW-Adobe-After Effects User License-2018,0
BME-SW-Cisco-WebEx Network Recording Player-AUTO-SS,0
BME-SW-Adobe-After Effects User License-2018-SS,0
BME-SW-Cisco-WebEx Meeting-AUTO,0
BME-SW-Maplesoft-Maple-2018,0
BME-FW-VMware-VMware Tools-9.4.15.2827462,0
BME-SW-IBM-SPSS AMOS-22-SS,0
BME-SW-Autodesk-AutoCAD Civil 3D-2016,0
BME-SW-Maplesoft-Maple-2016-SS,0
BME-SW-Wolfram Research-Mathematica-8.0.1-SS,0
BME-SW-Adobe-InCopy-2018-SS,0
BME-SW-Cisco-WebEx Meeting-AUTO-SS,0
BME-FW-Irfan Skiljan-IrfanView-4.35-SS,0
BME-SW-Maplesoft-Maple-2018-SS,0
BME-FW-Project R-R-3.3.3,0
BME-SW-Adobe-InCopy-2018,0
BME-SW-Adobe-Photoshop-2015-SS,0
BME-FW-Oracle-Java JRE-8u45-SS,0
BME-FW-NotepadPP-NotepadPP-AUTO,0
BME-SW-ESRI-ArcGIS Desktop-10.3.1,0
BME-FW-Project R-R-3.3.3-SS,0
BME-SW-Microsoft-Project Professional-2013-SS,0
BME-FW-NotepadPP-NotepadPP-AUTO-SS,0
BME-FW-RStudio-RStudio-1.0.136,0
BME-SW-Adobe-InDesign User License-2015,0
BME-FW-RStudio-RStudio-1.0.136-SS,0
BME-SW-PaperCut-PaperCut MF Client-AUTO,0
BME-FW-Microsoft-Powershell-5.0,0
BME-SW-Microsoft-Endpoint Protection-AUTO,172
BME-SW-Adobe-After Effects-2015,0
BME-SW-DVTel Inc-Latitube-6.3.0.2500,0
BME-SW-SunGard-Advance-9.5,0
BME-SW-Design Science-MathType-6.7a-SS,0
BME-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777,0
BME-FW-Simon Tatham-PuTTY-0.67,0
BME-SW-Microsoft-Visio-2010,0
BME-SW-Adobe-Acrobat-AUTO-SS,0
BME-FW-Oracle-VirtualBox-4.0.4,0
BME-SW-Microsoft-Office-2010,6
BME-SW-Autodesk-AutoCAD Civil 3D-2018-SS,0
BME-SW-Cisco-WebEx Meetings-27.32.200.701-SS,0
BME-SW-Top Hat-Presentation Tool-5.0-SS,0
BME-SW-Microsoft-Office Professional-2016-SS,0
BME-SW-Adobe-InDesign-CS5.5-SSr2,0
BME-FW-Oracle-Java JRE-8u141-SS,0
BME-SW-Autodesk-AutoCAD-2015,0
BME-SW-LabStats-LabStats Client-7.17.706.0,0
BME-SW-Adobe-Creative Cloud Full-2015-SS,0
BME-FW-MiKTeX-MiKTeX-2.8.3761,0
BME-FW-VMware-VMware Tools-10.1.5-SS,0
BME-SW-Ansys-Ansys Fluid Structures-18.0,0
BME-SW-IBM-SPSS-20,0
BME-SW-Ansys-Ansys Fluid Structures-18.0-SS,0
BME-FW-RStudio-RStudio-1.0.153,0
BME-SW-EMSSOFTWARE-EMS-43.0.372.0-SS,0
BME-FW-KNIME-KNIME Analytics-3.6.0,0
BME-SW-ESRI-ArcGIS Pro-1.1.3308-SS,0
BME-SW-Autodesk-Inventor-2015-SS,0
BME-SW-Starnet-XWin32-2014.54,0
BME-FW-KNIME-KNIME Analytics-3.6.0-SS,0
BME-SW-SolidWorks-SolidWorks-2016SP3,14
BME-SW-Starnet-XWin32-2014.54-SS,0
BME-SW-SAS-JMP-14,41
BME-SW-SolidWorks-SolidWorks-2015SP2.1-SS,0
BME-SW-Respondus-Respondus-3.5.4,0
BME-FW-Oracle-Java JRE-8u101,0
BME-SW-EMSSOFTWARE-EMS-43.0.386.0-SS,0
BME-SW-MathWorks-MATLAB-R2015a-SS,0
BME-SW-SAS-JMP-14-SS,0
BME-SW-Autodesk-AutoCAD-2019,0
BME-SW-Autodesk-AutoCAD-2019-SS,0
BME-FW-OpenAFS-OpenAFS-1.7.3301,41
BME-SW-Adobe-Dreamweaver User License-2015-SS,0
BME-SW-Adobe-Creative Cloud Full User License-2015,0
BME-SW-Autodesk-AutoCAD Civil 3D-2019,0
BME-SW-Autodesk-AutoCAD Civil 3D-2019-SS,0
BME-SW-Sassafras-K2 Client-6.1.6-SS,0
BME-FW-Igor Pavlov-7Zip-16.00-SS,0
BME-SW-ESRI-ArcPad-10.0-SS,0
BME-SW-OriginLab-Origin-2017SR1,0
BME-SW-IBM-ILOG CPLEX-12.6.1-SS,0
BME-SW-Top Hat-Presentation Tool-5.0,0
BME-SW-Microsoft-Visio Professional-2016-SS,0
BME-FW-Alertus-Alertus-3.3.9.212-SS,0
BME-SW-Adobe-InDesign-CS5.5-r2,0
BME-SW-MathWorks-MATLAB-R2015a,6
BME-SW-VMware-VMware Remote Console-9.0.0,0
BME-SW-VMware-VMware Remote Console-9.0.0-SS,0
BME-SW-Mathworks-MATLAB-R2017a-SS,0
BME-SW-EMC-Avamar Backup Client-7.4.101.58,0
BME-SW-Wolfram Research-Mathematica-10.0.0,0
BME-SW-Sonic Foundry-Mediasite Desktop Recorder-2.1.0-SS,0
BME-FW-SlySoft-Virtual CloneDrive-5.4.5.0,41
BME-SW-EMC-Avamar Backup Client-7.4.101.58-SS,0
BME-SW-Adobe-Creative Cloud Full-2015,0
BME-FW-Scintilla-SciTE-3.3.4-SS,0
BME-SW-National Instruments-Labview with Drivers-2017,
BME-SW-Autodesk-AutoCAD Civil 3D-2015-SS,0
BME-SW-Adobe-Dreamweaver User License-2015,0
BME-FW-Mozilla-Firefox-5,2
BME-SW-National Instruments-Labview-2018,43
BME-FW-Project R-R-3.4.2,0
BME-FW-TurningTech-TurningPoint-4.2.2.21,0
BME-SW-National Instruments-Labview-2018-SS,0
BME-SW-National Instruments-Labview-2017-SS,0
BME-FW-Quest-PowerGUI-3.8,0
BME-SW-Mathworks-MATLAB-R2018a,45
BME-SW-Maplesoft-Maple-2017,0
BME-FW-Pidgin-Pidgin-2.10.9-SS,0
BME-SW-Mathworks-MATLAB-R2018a-SS,0
BME-FW-Martin Prikryl-WinSCP-5.5.6-SS,0
BME-SW-Hyland-Unity Client-16.0.048,0
BME-SW-EMC-Avamar Backup Client-7.2.100.401,0
BME-FW-Microsoft-Powershell-4.0,0
BME-SW-Starnet-XWin32-2014.32,0
BME-SW-SAS-SAS-9.4,
BME-FW-Simon Tatham-PuTTY-0.69,0
BME-SW-SAS-SAS-9.3-SS,0
BME-FW-Adobe-Acrobat Reader-DC,
BME-SW-EMC-Avamar Backup Client-7.2.100.401-SS,0
BME-FW-Pascal Brachet-Texmaker-2.2.2,0
BME-FW-Simon Tatham-PuTTY-0.69-SS,0
BME-SW-Autodesk-AutoCAD-2018,0
BME-SW-Granta Design-CES EduPack-2017,0
BME-SW-IBM-SPSS-23,0
BME-SW-SAS-JMP-11-SS,0
BME-SW-Adobe-Lightroom-2015,0
BME-SW-Granta Design-CES EduPack-2017-SS,0
BME-SW-ESRI-ArcGIS Desktop-9.3.1 SP2,0
BME-SW-Freedom Scientific-JAWS-15-SS,0
BME-FW-Scintilla-SciTE-3.4.3,0
BME-SW-Autodesk-AutoCAD-2005-20050619,0
BME-FW-Canneverbe Ltd-CDBurnerXP-4.5.1.4003,0
BME-SW-ESRI-ArcPad-10.0,0
BME-FW-NotepadPP Team-NotepadPP-6.3.2,0
BME-SW-Microsoft-Visio Professional-2016,0
BME-SW-SAS-JMP Genomics-8.2,0
BME-SW-Ansys-Ansys Suite-18.0-SS,0
BME-SW-SAS-JMP Genomics-9.0,0
BME-SW-SAS-JMP Genomics-8.2-SS,0
BME-FW-Google-Chrome-13.0-SS,0
BME-SW-TurningTech-TurningPoint-4.3.2.1178,0
BME-SW-Adobe-Illustrator-2015-SS,0
BME-SW-Maplesoft-Maple-2015-SS,0
BME-SW-Auristor-Client-0.377,0
BME-SW-Starnet-XWin32-2014.33,0
BME-SW-Wolfram Research-Mathematica-10.4,0
BME-SW-Auristor-Client-0.377-SS,0
BME-SW-Adobe-Audition-2018,0
BME-FW-Oracle-Java JDK-8u144,0
BME-SW-Adobe-Audition-2018-SS,0
BME-SW-Adobe-Creative Cloud Convert License-2015,0
BME-SW-Cisco-AnyConnect SBL-3.1.14018,0
BME-SW-ESRI-ArcGIS Pro-2.1.10257,0
BME-FW-Ansgar Becker-HeidiSQL-7.0.0.4053,0
BME-SW-Cisco-AnyConnect SBL-3.1.14018-SS,0
BME-SW-ESRI-ArcGIS Pro-2.1.10257-SS,0
BME-SW-Alertus-Alertus-3.0.12.164,0
BME-SW-Cisco-AnyConnect Secure Mobility Client-3.1.14018,0
BME-FW-Adobe-Shockwave Player-12.1.9.159-SS,0
BME-SW-Adobe-InDesign User License-2015-SS,0
BME-SW-Cisco-AnyConnect Secure Mobility Client-3.1.14018-SS,0
BME-SW-Adobe-Illustrator User License-2017,
BME-SW-Wolfram Research-Mathematica-8.0.4,0
BME-SW-SAS-JMP-10-r2,0
BME-SW-Adobe-InCopy User License-2017,0
BME-SW-Mathworks-MATLAB-R2017a,8
BME-SW-Adobe-InCopy User License-2017-SS,0
BME-FW-Python-Python-3.6.2-SS,0
BME-SW-Adobe-Acrobat Professional-XI-SS,0
BME-SW-IBM-SPSS-22,0
BME-SW-SunGard-LDRPS-1.0,0
BME-SW-PerkinElmer-ChemBioDraw-13.0-SS,0
BME-FW-VMware-VMware Tools-10.0.6,0
BME-FW-Martin Prikryl-WinSCP-5.7.0,0
BME-SW-Adobe-Acrobat Professional-XI,55
BME-FW-Audacity-Audacity-2.0.3-SS,0
BME-FW-Igor Pavlov-7Zip-AUTO,0
BME-FW-Igor Pavlov-7Zip-AUTO-SS,0
BME-FW-Oracle-Java JDK-8u144-SS,0
BME-FW-Google-Earth-7.1.2.2041,0
BME-FW-Audacity-Audacity-2.0.3,0
BME-FW-RStudio-RStudio-1.0.153-SS,0
BME-FW-R Core Team-R-3.0.0,0
BME-SW-TurningTech-TurningPoint-4.3.2.1178-SS,0
BME-FW-Oracle-Java JDK-8u141-SS,0
BME-FW-RStudio-RStudio-0.98.1028-SS,0
BME-FW-Adobe-Flash Player-AUTO,0
BME-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777-SS,0
BME-SW-Freedom Scientific-MAGic-12-SS,0
BME-SW-IBM-SPSS-23-SS,0
BME-FW-Scintilla-SciTE-3.5.7-SS,0
BME-SW-IBM-SPSS Amos-24-SS,0
BME-FW-Mozilla-Firefox-5-SS,0
BME-SW-IBM-SPSS-24-SS,0
BME-FW-Oracle-Java JDK-8u152,0
BME-SW-Spirion-Spirion-10.0.2,171
BME-FW-Oracle-Java JDK-8u152-SS,0
BME-FW-Adobe-Acrobat Reader-XI,12
BME-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972-SS,0
BME-FW-Oracle-Java JRE-8u152,0
BME-SW-IBM-SPSS Amos-25,0
BME-FW-Oracle-Java JRE-8u152-SS,0
BME-FW-Microsoft-Powershell-3.0,0
BME-SW-Adobe-Dreamweaver-2015-SS,0
BME-FW-NCSU-SCCM SS SW Install Settings with UDA-1.0,0
BME-SW-Mathworks-MATLAB-R2017b,6
BME-SW-IBM-SPSS-19,0
BME-SW-Hyland-Unity Client-16.0.048-SS,0
BME-SW-Mathworks-MATLAB-R2017b-SS,0
BME-FW-Pidgin-Pidgin-AUTO,0
BME-SW-AdmissionPros-Enterprise System-4.3.297-SS,0
BME-SW-AdmissionPros-Enterprise System-4.3.297,0
BME-FW-Dell-Dell Command Update Utility-2.2.0-SS,0
BME-SW-Adobe-Photoshop User License-2015,0
BME-SW-Adobe-After Effects User License-2017,0
BME-SW-IBM-SPSS Amos-25-SS,0
BME-FW-Adobe-Acrobat Reader-XI-SS,0
BME-SW-MathWorks-MATLAB-R2015b-SS,0
BME-SW-Autodesk-Simulation Moldflow Adviser-2015-SS,0
BME-SW-Adobe-After Effects User License-2017-SS,0
BME-SW-Auristor-Client-0.351,0
BME-SW-Adobe-After Effects-2017,0
BME-SW-Auristor-Client-0.351-SS,0
BME-SW-Adobe-After Effects-2017-SS,0
BME-SW-IBM-SPSS-25-SS,0
BME-FW-VMware-VMware Tools-10.1.5,0
BME-SW-Adobe-Bridge User License-2017,0
BME-SW-Adobe-Bridge User License-2017-SS,0
BME-SW-IBM-SPSS-25,
BME-SW-Adobe-Bridge-2017,0
BME-SW-Adobe-Illustrator-2017,10
BME-FW-NCBI-Cn3D-4.3.1-SS,0
BME-FW-Google-Chrome-13.0,
BME-SW-Microsoft-SCCM ConfigMgr Console-R3-SS,0
BME-SW-Adobe-Acrobat Pro-9 AUTO-SS,0
BME-SW-Wolfram Research-Mathematica-11.0,
BME-SW-Adobe-Bridge-2017-SS,0
BME-FW-Microsoft-.NET Framework-4.5,0
BME-SW-Adobe-Web Premium-CS5.5-r2,0
BME-SW-Adobe-Lightroom-2015-SS,0
BME-FW-Microsoft-KB2823324 Removal Tool-1.0,0
BME-SW-Adobe-Creative Cloud Full User License-2017,0
BME-SW-Adobe-Dreamweaver-2015,0
BME-SW-Adobe-Creative Cloud Full User License-2017-SS,0
BME-FW-Adobe-Shockwave Player-AUTO,0
BME-FW-Simon Tatham-PuTTY-0.66-SS,0
BME-SW-Mathworks-MATLAB-R2016a-SS,0
BME-SW-Adobe-Lightroom User License-2015,0
BME-SW-Adobe-Creative Cloud Full-2017,0
BME-SW-Adobe-Creative Cloud Full-2017-SS,0
BME-SW-Wolfram Research-Mathematica-10.0.0-SS,0
BME-SW-Adobe-Dreamweaver User License-2017,0
BME-FW-Google-Google Apps-1.2-SS,0
BME-SW-Adobe-Dreamweaver User License-2017-SS,0
BME-FW-Python-Python-2.7.3-SS,0
BME-FW-Microsoft-Media Player Firefox Plugin-1.0.0.8,0
BME-SW-Design Science-MathType-6.9,0
BME-SW-Adobe-Dreamweaver-2017,0
BME-FW-VMware-VMware Tools-9.4.15.2827462-SS,0
BME-FW-Microsoft-.NET Framework-3.5,0
BME-SW-RefWorks-ProQuest-4.3.1217-SS,0
BME-SW-Maplesoft-Maple-16,0
BME-SW-Spirion-Spirion-10.0.2-SS,0
BME-SW-Adobe-Dreamweaver-2017-SS,0
BME-SW-Mathworks-MATLAB-R2018b,0
BME-SW-Tripwire-Tripwire Enterprise Agent-8.4.2,0
BME-SW-Adobe-Illustrator User License-2017-SS,0
BME-FW-OpenAFS-OpenAFS-1.7.3202,2
BME-SW-Mathworks-MATLAB-R2018b-SS,0
BME-SW-Adobe-Illustrator-2017-SS,0
BME-SW-Adobe-Photoshop-2015,0
BME-SW-Adobe-InDesign User License-2017,0
BME-SW-SAS-JMP License Update-10,0
BME-SW-Adobe-InDesign User License-2017-SS,0
BME-FW-OpenAFS-OpenAFS-1.7.26,0
BME-SW-Microsoft-Visio-2010-SS,0
BME-SW-Microsoft-Office-2010-SS,0
BME-SW-DVTel Inc-Latitube-6.3.0.2500-SS,0
BME-SW-Adobe-InDesign-2017,0
BME-FW-Microsoft-.NET Framework-4.6.2,0
BME-SW-Maplesoft-Maple-2016,0
BME-SW-SAS-SAS-9.4.0.17039,0
BME-SW-Adobe-InDesign-2017-SS,0
BME-FW-Microsoft-.NET Framework-4.6.2-SS,0
BME-SW-Adobe-Audition User License-2018,0
BME-SW-Adobe-Lightroom User License-2017,0
BME-SW-ESRI-ArcGIS Desktop-10.5.0,0
BME-SW-Adobe-Audition User License-2018-SS,0
BME-FW-Oracle-Java JRE-8u91,0
BME-SW-Wolfram Research-Mathematica-8.0.1,0
BME-SW-Adobe-Acrobat Pro DC User License-2018,
BME-SW-OriginLab-Origin-2018b,0
BME-SW-Adobe-Lightroom User License-2017-SS,0
BME-SW-ESRI-ArcGIS Desktop-10.3.1-SS,0
BME-SW-ESRI-ArcGIS Desktop-10.5.0-SS,0
BME-FW-Google-Earth-6.0.3.2197-SS,0
BME-FW-Eclipse-IDE for Java Developers-4.2-SS,0
BME-SW-Adobe-Acrobat Pro DC User License-2018-SS,0
BME-SW-OriginLab-Origin-2018b-SS,0
BME-SW-Adobe-Lightroom-2017,0
BME-FW-Project R-R-3.4.2-SS,0
BME-SW-Adobe-Acrobat Pro DC-2018,3
BME-SW-Solidworks-Solidworks-2018 SP3.0,44
BME-SW-SAS-JMP-12-SS,0
BME-SW-SAS-JMP-12,0
BME-SW-Adobe-Lightroom-2017-SS,0
BME-SW-Adobe-Photoshop-2017,6
BME-FW-NCSU-SCCM SS SW Install Settings Admin Only-1.0,0
BME-SW-SAS-SAS-9.3,
BME-SW-Adobe-Acrobat Pro DC-2018-SS,0
BME-SW-Solidworks-Solidworks-2018 SP3.0-SS,0
BME-SW-Adobe-Photoshop User License-2017-SS,0
BME-SW-Adobe-Photoshop-2017-SS,0
BME-FW-Pidgin-Pidgin-2.10.9,0
BME-SW-Adobe-Premiere Pro User License-2017,0
BME-SW-Maplesoft-Maple-15-SS,0
BME-SW-Adobe-Premiere Pro User License-2017-SS,0
BME-SW-IBM-SPSS Amos-24,0
BME-FW-Google-Earth-6.2.2.6613-SS,0
BME-SW-Adobe-Premiere Pro-2017,0
BME-FW-Eclipse-IDE for Java Developers-4.2,0
BME-SW-Adobe-Premiere Pro-2017-SS,0
BME-SW-Starnet-XWin32-2014.33-SS,0
BME-FW-Microsoft-.NET Framework-3.5-SS,0
BME-SW-PaperCut-PaperCut MF Client-AUTO-SS,0
BME-SW-ESRI-ArcPad-10.2.4,0
BME-SW-Maplesoft-Maple-16-SS,0
BME-SW-ANSYS-ANSYS Electronics-19.1,0
BME-SW-ESRI-ArcPad-10.2.4-SS,0
BME-SW-National Instruments-Labview-2017,11
BME-SW-Adobe-Lightroom User License-2015-SS,0
BME-SW-ANSYS-ANSYS Electronics-19.1-SS,0
BME-SW-Maplesoft-Maple-2015,0
BME-SW-Labstats-Labstats Client-7.18.911.1,0
BME-FW-Google-Google Apps-1.2,0
BME-SW-Adobe-InDesign-2015-SS,0
BME-SW-ANSYS-ANSYS Fluid Structures-19.1,0
BME-SW-Labstats-Labstats Client-7.18.911.1-SS,0
BME-SW-Enthought-Canopy-1.1.0,0
BME-SW-ANSYS-ANSYS Fluid Structures-19.1-SS,0
BME-SW-Cisco-Jabber-9.0.5-SS,0
BME-FW-Oracle-Java JRE-8u45,
BME-SW-Adobe-Acrobat Pro-9 AUTO,18
BME-SW-Adobe-Photoshop User License-2015-SS,0
BME-FW-Simon Tatham-PuTTY-0.67-SS,0
BME-FW-Eclipse-Eclipse-4.7.0,0
BME-FW-Martin Prikryl-WinSCP-5.7.0-SS,0
BME-FW-Python-Python-2.7.3,0
BME-FW-Python-Python-2.7.5,0
BME-FW-Project R-R-3.4.1,0
BME-SW-TurningTech-TurningPoint-5.3.1,0
BME-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
BME-FW-Alertus-Alertus-AUTO,0
BME-FW-Oracle-Java JRE-8u144,0
BME-SW-SAS-JMP-11,0
BME-SW-Adobe-Premiere Pro User License-2015-SS,0
BME-FW-TeX Users Group-TeXworks-0.4.4,0
BME-FW-Mozilla-Firefox-AUTO,54
BME-FW-Oracle-Java JRE-8u40-SS,0
BME-SW-Design Science-MathType-6.7a,2
BME-SW-Adobe-Bridge-2015,0
BME-SW-PTC-MathCAD Prime-3.1,0
BME-SW-SAS-SAS-9.4-SS,0
BME-SW-TechSmith-Camtasia Relay-4.0-SS,0
BME-FW-Google-Earth-6.2.2.6613,0
BME-SW-Wolfram Research-Mathematica-11.0-SS,0
BME-SW-PTC-MathCAD Prime-3.1-SS,0
BME-SW-TurningTech-TurningPoint-5.2.1,0
BME-FW-Pidgin-Pidgin-2.10.11,0
BME-SW-Autodesk-AutoCAD-2018-SS,0
BME-SW-Adobe-Web Premium-CS5.5-SSr2,0
CASL-SW-Bentley-WaterCAD-08.11.01.32-20091113,0
CASL-SW-Tecplot-Tecplot 360-2013R1-SS,0
CASL-SW-PTC-MathCAD-15,0
CASL-SW-National Instruments-Labview-2013 SP1,0
CASL-SW-Simulia-Abaqus-6.11,0
CASL-FW-Slack-Slack-2.2.1,0
CASL-SW-IBM-ILOG CPLEX-12.7.1,0
CASL-SW-Rockwell Automation-Arena-14.7,0
CASL-SW-Surfware-Surfcam-2016,0
CASL-FW-Slack-Slack-2.2.1-SS,0
CASL-SW-IBM-ILOG CPLEX-12.7.1-SS,0
CASL-SW-Surfware-SurfCAM-6SP2-SS,0
CASL-SW-Autodesk-Recap Pro-2018,0
CASL-SW-Autodesk-Recap Pro-2018-SS,0
CASL-SW-NAG-NAG Fortran Compiler-5.3.1,0
CASL-SW-Aspen Technology-aspenOne-V10-SS,0
CASL-SW-Tecplot-Tecplot 360ex-2014R1-SS,0
CASL-SW-Autodesk-Navisworks Simulate-2019,0
CASL-SW-Originlab-Origin-8.6-SS,0
CASL-SW-Autodesk-Navisworks Simulate-2019-SS,0
CASL-SW-Lindo Systems-Lindo-6.1,0
CASL-SW-Autodesk-Navisworks Manage-2019,0
CASL-SW-Autodesk-Navisworks Manage-2019-SS,0
CASL-SW-Tecplot-Tecplot 360-2011-SS,0
CASL-SW-Microsoft-Visual Studio-2012-SS,0
CASL-SW-National Instruments-Labview-2014SP1-SS,0
CASL-SW-SlickEdit-SlickEdit-2012-SS,0
CASL-FW-Secure Endpoints-Network ID Manager-2.5.0.106,0
CASL-FW-Secure Endpoints-Network ID Manager-2.5.0.106-SS,0
CASL-SW-PTC-ProEngineer-5-v2,0
CASL-SW-Surfware-Surfcam-5.0,0
CASL-SW-Slickedit-Slickedit-2013-SS,0
CASL-SW-National Instruments-LabVIEW-2011SP1-SS,0
CASL-SW-PTC-Creo-2.0 M070,0
CASL-SW-Tecplot-Tecplot 360-2012R1,0
CASL-SW-PTC-Creo-3.0 M030,0
CASL-SW-IBM-ILOG CPLEX-12.5.1-SS,0
CASL-SW-Ansys-Ansys-15,0
CASL-SW-IBM-ILOG CPLEX-12.4-SS,0
CASL-SW-CD adapco-Star CCM-8.02,0
CASL-SW-Slickedit-Slickedit-2014,0
CASL-SW-National Instruments-Labview-2010SP1-SS,0
CASL-SW-Tecplot-Tecplot360ex-2015R2-SS,0
CASL-SW-Tecplot-Tecplot 360ex-2014R2-SS,0
CASL-SW-National Instruments-Labview-2011-SS,0
CASL-SW-Surfware-SurfCAM-6,0
CASL-SW-MSC Software-MD Adams-2014,0
CASL-SW-SlickEdit-SlickEdit Pro-2016,0
CASL-SW-SlickEdit-SlickEdit Pro-2016-SS,0
CASL-SW-PTC-MathCAD-15.0.0.5,0
CASL-SW-MSC Software-MD Adams-2012-SS,0
CASL-SW-OriginLab-Origin-9,0
CASL-SW-Simulia-Abaqus-6.8-20090518,0
CASL-SW-CD adapco-Star CCM-10.02-SS,0
CASL-SW-Lindo Systems-Lindo-6.1-SS,0
CASL-SW-Surfware-Planit CLS-2014,0
CASL-SW-PTC-MathCAD Prime-3.0-SS,0
CASL-SW-NAG-NAG Fortran Compiler-5.3,0
CASL-SW-Ansys-Ansys-14.5-SS,0
CASL-SW-Rockwell Automation-Arena-14.7-SS,0
CASL-SW-Surfware-Surfcam Velocity-4.0-20090625,0
CASL-SW-Surfware-SurfCAM 2014-R2-SS,0
CASL-SW-Simulia-Abaqus-6.11-SS,0
CASL-SW-Surfware-SurfCAM 2015-R1-SS,0
CASL-SW-Intelligen-SuperPro Designer-7.0.0.18-20090722,0
CASL-SW-OPNET Technologies-OPNET-17.1,0
CASL-SW-IBM-ILOG CPLEX-12.5,0
CASL-SW-Hearne-TK Solver-4.0-20090625,0
CASL-SW-Ansys-Ansys-16.1-SS,0
CASL-SW-NAG-NAG Fortran Compiler-5.3-SS,0
CASL-SW-Aspen Technology-aspenOne-V10,0
CASL-SW-PTC-MathCAD-15.0.0.5-SS,0
CASL-SW-Atmel-AVR Studio-6.0-SS,0
CASL-SW-MSC Software-MD Adams-2014-SS,0
CASL-SW-Microsoft-Visual Studio-2012,0
CASL-SW-OriginLab-Origin-2015-SS,0
CASL-SW-Bentley-GEOPAK Suite V8i-08.11.09.722,0
CASL-SW-Simio-Simio-8.139,0
CASL-SW-National Instruments-LabVIEW-2011SP1,0
CASL-SW-Tecplot-Tecplot 360 EX-2017 R2,0
CASL-SW-Tecplot-Tecplot 360 EX-2017 R2-SS,0
CASL-SW-SlickEdit-SlickEdit-2012,0
CASL-SW-CSI-SAP2000 Student-19.0.0,0
CASL-SW-CSI-SAP2000 Student-19.0.0-SS,0
CASL-SW-National Instruments-Labview-2013 SP1-SS,0
CASL-SW-Surfware-Surfcam-2016-SS,0
CASL-SW-Slickedit-Slickedit-2015,0
CASL-SW-Lindo Systems-Lingo-13.0,0
CASL-SW-Simio-Simio-5.91.10319,0
CASL-SW-Tecplot-Tecplot 360ex-2014R2,0
CASL-SW-Bentley-Microstation V8i-8.11.09.357-SS,0
CASL-SW-OPNET Technologies-OPNET-17.1-SS,0
CASL-SW-Simio-Simio-10.174.16986,0
CASL-SW-Simio-Simio-10.174.16986-SS,0
CASL-SW-Originlab-Origin-8.5.1,0
CASL-SW-PTC-MathCAD Prime-2.0,0
CASL-SW-Bentley-MicroStation V8i-08.11.09.608,0
CASL-SW-Lindo Systems-Lindo-6.1-20080421,0
CASL-SW-MSC Software-MD Adams-2012,0
CASL-SW-WinEdt Team-WinEdt-5.3-20090622,0
CASL-SW-Bentley-GEOPAK Suite V8i-08.11.09.722-SS,0
CASL-SW-Originlab-Origin-8.6,0
CASL-SW-Atmel-AVR Studio-6.0,0
CASL-SW-Aspen Technology-aspenOne-V9-SS,0
CASL-SW-PTC-Creo-2.0 M070-SS,0
CASL-SW-Lindo Systems-Lingo-13.0-SS,0
CASL-SW-Rockwell-RSLogix 500-8.10.0-20090713,0
CASL-SW-Tecplot-Tecplot360ex-2015R2,0
CASL-SW-PTC-MathCAD-15.0.1.0,0
CASL-SW-Slickedit-Slickedit-2013,0
CASL-SW-Ansys-Ansys-15-SS,0
CASL-SW-Surfware-SurfCAM-6-SS,0
CASL-SW-Tecplot-Tecplot 360 EX-2017 R1,0
CASL-SW-Tecplot-Tecplot 360 EX-2017 R1-SS,0
CASL-SW-Tecplot-Tecplot 360-2012R1-SS,0
CASL-SW-National Instruments-Labview-2011,0
CASL-SW-Aspen Technology-aspenOne-V9,0
CASL-SW-OriginLab-Origin-2015,0
CASL-SW-Bentley-GEOPak-v8i,0
CASL-SW-IBM-ILOG CPLEX-12.8,0
CASL-SW-IBM-ILOG CPLEX-12.8-SS,0
CASL-SW-CSI-SAP2000 Student-20.0.0,0
CASL-SW-CSI-SAP2000 Student-20.0.0-SS,0
CASL-SW-Bentley-Microstation-V8 XM 8.09-20080211,0
CASL-SW-Autodesk-Fusion 360-2017-SS,0
CASL-SW-Rockwell-Arena-13.90.00,0
CASL-SW-OriginLab-Origin-9.1SR2,0
CASL-SW-Microsoft-Visual Studio-2012 Update 3-SS,0
CASL-SW-Slickedit-Slickedit-2014-SS,0
CASL-FW-Google-Backup and Sync-3.36.6721.3394-SS,0
CASL-SW-Slickedit-Slickedit-2015-SS,0
CASL-FW-Google-Drive File Stream-25.1.63.1725-SS,0
CASL-FW-Google-Drive File Stream-25.1.63.1725,0
CASL-FW-Google-Backup and Sync-3.36.6721.3394,0
